,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_oob_score,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_features,param_max_depth,param_criterion,param_class_weight,param_bootstrap,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1,split1_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,mean_train_recall,std_train_recall,split0_test_roc_auc,split1_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
875,0.44215667247772217,0.03771960735321045,0.18416786193847656,0.016874074935913086,True,50,47,2,0.1,4,5,gini,balanced,True,"{'oob_score': True, 'n_estimators': 50, 'min_samples_split': 47, 'min_samples_leaf': 2, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.7979491721741501,0.7967227635075288,0.7973359678408394,0.0006132043333106352,950,0.800504190229611,0.8010833276555155,0.8007937589425632,0.0002895687129522706,0.620804296400486,0.6205405405405405,0.6206724184705132,0.00013187792997271242,452,0.6260058755907523,0.6279706913029627,0.6269882834468574,0.0009824078561052052,0.52760269506629,0.5254146026276114,0.5265086488469507,0.0010940462193392841,950,0.5316194815055862,0.5324114088159032,0.5320154451607447,0.0003959636551584822,0.7539990681782885,0.757726355024072,0.7558627116011802,0.0018636434228917476,165,0.7611430346327069,0.7653362323342134,0.7632396334834601,0.0020965988507532507,0.866954090752549,0.8717868594568671,0.869370475104708,0.002416384352159018,949,0.8743250959837698,0.8749237926194149,0.8746244443015924,0.00029934831782252314
876,6.43816602230072,0.029611945152282715,1.1372405290603638,0.023441433906555176,True,250,2,22,0.7,4,13,gini,,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 2, 'min_samples_leaf': 22, 'max_samples': 0.7, 'max_features': 4, 'max_depth': 13, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.853852967227635,0.8538870341350412,0.8538700006813381,1.703345370307474e-05,107,0.8690127410233699,0.8692852762826191,0.8691490086529945,0.00013626762962459793,0.5890017244682889,0.5941137503548783,0.5915577374115837,0.0025560129432947165,622,0.6362002081559278,0.6384622632620371,0.6373312357089824,0.0011310275530546643,0.7686921730432608,0.7604166666666666,0.7645544198549636,0.004137753188297066,297,0.814043583535109,0.8116914230953521,0.8128675033152306,0.001176080219878417,0.47740332349743747,0.4874980587047678,0.4824506911011026,0.0050473676036651705,627,0.5221307656468396,0.5261686597297717,0.5241497126883057,0.002018947041466046,0.8833900187587658,0.8847187169528691,0.8840543678558175,0.000664349097051653,186,0.9200212253926533,0.9206716842533416,0.9203464548229974,0.00032522943034413165
877,4.719949126243591,0.02864205837249756,1.8437418937683105,0.001867055892944336,True,500,2,12,0.1,4,9,gini,balanced,True,"{'oob_score': True, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 12, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 9, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8229542822102609,0.822988349117667,0.822971315663964,1.703345370307474e-05,664,0.8301423996729577,0.8322886148395449,0.8312155072562513,0.0010731075832935977,0.6433326470386385,0.6412097776550201,0.6422712123468293,0.0010614346918091933,239,0.6579308452250274,0.6598023633473844,0.6588666042862059,0.0009357590611784872,0.5763649778652238,0.577272162128559,0.5768185699968914,0.0004535921316676239,655,0.5892835197247143,0.5943725099601593,0.5918280148424369,0.002544495117722534,0.727908060257804,0.7210747010405343,0.7244913806491691,0.0034166796086348428,408,0.7446808510638298,0.7414194750737693,0.7430501630687996,0.0016306879950302444,0.8794753306318478,0.8810902036151416,0.8802827671234947,0.0008074364916468846,524,0.8935936122127268,0.8930659323332341,0.8933297722729805,0.00026383993974637976
878,2.209670901298523,0.037287116050720215,0.9693416357040405,0.04861247539520264,True,250,2,22,0.1,4,11,gini,balanced,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 2, 'min_samples_leaf': 22, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 11, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8114056005995776,0.8108945969884854,0.8111500987940314,0.0002555018055460656,855,0.8154254956735028,0.8177420453771207,0.8165837705253117,0.0011582748518089714,0.6361724500525763,0.6347786038555168,0.6354755269540465,0.0006969230985297559,346,0.6442547603414315,0.6467714247986267,0.6455130925700291,0.001258332228597614,0.5514412669477042,0.5506849315068493,0.5510630992272767,0.00037816772042748026,854,0.5580707541804117,0.5625358906626852,0.5603033224215485,0.002232568241136712,0.7516695138996738,0.7491846560024849,0.7504270849510793,0.0012424289485944984,231,0.7619195527255785,0.760677123776984,0.7612983382512812,0.0006212144742972492,0.87691567759023,0.8794836125878548,0.8781996450890424,0.0012839674988123773,643,0.8877611836311273,0.8877695062514027,0.887765344941265,4.161310137695828e-06
879,2.0276559591293335,0.019182801246643066,0.7669835090637207,0.0001575946807861328,True,250,62,22,0.1,4,7,gini,,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 62, 'min_samples_leaf': 22, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 7, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.8480615929685903,0.8500034066907406,0.8490324998296654,0.0009709068610751492,452,0.8514001498943926,0.8508550793758942,0.8511276146351434,0.00027253525924919586,0.5575396825396826,0.5667617829381089,0.5621507327388957,0.004611050199213151,943,0.5691426313709996,0.5696028313016123,0.569372731336306,0.0002300999653063185,0.771765998352101,0.7733619763694952,0.7725639873607981,0.0007979890086970975,97,0.7818181818181819,0.7760514331636753,0.7789348074909286,0.002883374327253274,0.4364031681938189,0.4472744214940208,0.44183879484391986,0.005435626650100944,943,0.4474297251125951,0.44991458300978415,0.44867215406118965,0.0012424289485945261,0.8722346374375518,0.8752597201410494,0.8737471787893005,0.0015125413517487751,873,0.8802333261504421,0.8800369448433591,0.8801351354969007,9.81906535414967e-05
880,0.7230126857757568,0.017198562622070312,0.22036778926849365,0.006518006324768066,True,50,62,22,0.3,4,11,gini,,True,"{'oob_score': True, 'n_estimators': 50, 'min_samples_split': 62, 'min_samples_leaf': 22, 'max_samples': 0.3, 'max_features': 4, 'max_depth': 11, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.8503781426722082,0.8525584247462016,0.8514682837092049,0.0010901410369966724,311,0.8582135313756217,0.8581113306534033,0.8581624310145125,5.1100361109224224e-05,0.5735922330097087,0.5807826423866719,0.5771874376981903,0.003595204688481568,815,0.5991910631741141,0.5986315890912596,0.5989113261326868,0.00027973704142725264,0.7650867650867651,0.7716859716859716,0.7683863683863683,0.003299603299603271,163,0.7885931558935361,0.7887252412392077,0.7886591985663719,6.604267283583098e-05,0.45876688926851994,0.46560024848578974,0.46218356887715484,0.0034166796086348983,819,0.48314955738468707,0.4823730392918155,0.4827612983382513,0.0003882590464357738,0.8787289108750046,0.8808137882503783,0.8797713495626914,0.0010424386876868308,550,0.8975463282080202,0.8978011779557511,0.8976737530818857,0.00012742487386546708
881,13.608548879623413,0.15889883041381836,2.429156541824341,0.0710153579711914,True,500,62,2,0.7,4,21,gini,balanced,True,"{'oob_score': True, 'n_estimators': 500, 'min_samples_split': 62, 'min_samples_leaf': 2, 'max_samples': 0.7, 'max_features': 4, 'max_depth': 21, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8248960959324113,0.8244191592287252,0.8246576275805683,0.00023846835184304638,637,0.8590992709681815,0.8597806091163044,0.859439940042243,0.0003406690740614393,0.6519972918077184,0.6508130081300812,0.6514051499688998,0.0005921418388185606,51,0.7221550450087331,0.7227162489894906,0.7224356469991118,0.00028060199037877043,0.5779618293122074,0.5772142771301526,0.57758805322118,0.00037377609102740017,650,0.6363205871907186,0.6381915526472338,0.6372560699189762,0.0009354827282576084,0.747786923435316,0.7459232800124243,0.7468551017238702,0.0009318217114459015,272,0.8347569498369312,0.8330486100326138,0.8339027799347725,0.0008541699021586968,0.8847014210840233,0.886066974660095,0.8853841978720591,0.0006827767880358548,69,0.9352132469818558,0.935942092997352,0.9355776699896039,0.00036442300774808256
882,2.56104052066803,0.019935250282287598,1.0651370286941528,0.0009177923202514648,True,250,2,2,0.1,4,21,gini,balanced,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 21, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8546365060979765,0.8554881787831301,0.8550623424405532,0.000425836342576813,26,0.8752129181712884,0.8742931116713225,0.8747530149213054,0.0004599032499829625,0.6125488059565968,0.6183192369983804,0.6154340214774886,0.002885215520891826,500,0.6715092816787731,0.6711816075565853,0.6713454446176792,0.00016383706109390772,0.7374289462177526,0.7349732620320856,0.736201104124919,0.0012278420928334977,497,0.7945670628183361,0.7873719422956303,0.7909695025569832,0.0035975602613528834,0.523839105451157,0.5336232334213388,0.5287311694362479,0.0048920639850909,502,0.581456747942227,0.5848734275508619,0.5831650877465444,0.0017083398043174491,0.8836779082246092,0.8846779882993312,0.8841779482619703,0.0005000400373609826,177,0.92983898271284,0.9301890817320281,0.9300140322224341,0.00017504950959401633
883,3.9950931072235107,0.07560610771179199,1.5402699708938599,0.003877997398376465,True,500,17,22,0.1,4,5,gini,balanced,True,"{'oob_score': True, 'n_estimators': 500, 'min_samples_split': 17, 'min_samples_leaf': 22, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.7994481161000204,0.7978129045445255,0.798630510322273,0.0008176057777474766,946,0.8012536621925461,0.8002316549703617,0.8007426585814539,0.0005110036110921867,0.6225556196704496,0.6224314523824671,0.6224935360264583,6.208364399123978e-05,443,0.6261215073058191,0.6266395008277091,0.626380504066764,0.00025899676094504054,0.5301375846254641,0.5271551724137931,0.5286463785196286,0.0014912061058355297,946,0.5330060010911075,0.5310240638825942,0.5320150324868509,0.0009909686042566812,0.7539990681782885,0.7597453020655381,0.7568721851219133,0.0028731169436247983,141,0.7586581767355179,0.7642491070041932,0.7614536418698556,0.002795465134337649,0.8697382376655023,0.8729969908102481,0.8713676142378752,0.001629376572372887,882,0.8765315290235964,0.875684770184362,0.8761081496039792,0.00042337941961723136
884,2.3226598501205444,0.037268996238708496,1.0068941116333008,0.03601884841918945,True,250,32,12,0.1,4,21,gini,balanced,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 32, 'min_samples_leaf': 12, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 21, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.822988349117667,0.8235334196361654,0.8232608843769162,0.00027253525924919586,656,0.8303127342099884,0.831607276691422,0.8309600054507051,0.0006472712407167847,0.6426409903713891,0.6428078885670943,0.6427244394692417,8.34490978525726e-05,231,0.6574513444742452,0.6595964465257214,0.6585238954999832,0.0010725510257380555,0.5767189235896802,0.5780726776634008,0.5773958006265405,0.0006768770368602572,653,0.5899777832633918,0.5925513486760703,0.5912645659697311,0.0012867827063392512,0.7255785059791893,0.7238701661748719,0.7247243360770306,0.0008541699021586968,407,0.742351296785215,0.743749029352384,0.7430501630687996,0.0006988662835844539,0.8797245551557769,0.8815136813067408,0.8806191182312588,0.0008945630754819689,508,0.8940117493304036,0.893875652801292,0.8939437010658478,6.804826455580892e-05
885,7.753581404685974,0.12213742733001709,2.0122450590133667,0.019755005836486816,True,500,17,22,0.3,4,11,gini,,True,"{'oob_score': True, 'n_estimators': 500, 'min_samples_split': 17, 'min_samples_leaf': 22, 'max_samples': 0.3, 'max_features': 4, 'max_depth': 11, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.8515704844314234,0.8533419636165429,0.8524562240239831,0.0008857395925597755,237,0.8609729508755195,0.8603938134496151,0.8606833821625672,0.0002895687129522151,0.578259607008034,0.5871295674690707,0.5826945872385524,0.0044349802305183594,749,0.608537170263789,0.6080719204284621,0.6083045453461255,0.00023262491766340432,0.7674717368961973,0.7675526579739218,0.7675121974350596,4.046053886225254e-05,182,0.7957852483692925,0.7913866069205875,0.79358592764494,0.002199320724352527,0.4638919086814723,0.4753843764559714,0.46963814256872183,0.005746233887249569,757,0.49262307811772016,0.49371020344774036,0.49316664078273026,0.0005435626650101,0.8802353322543521,0.882344384537317,0.8812898583958346,0.001054526141482437,431,0.9013592201162612,0.9016118265518495,0.9014855233340553,0.00012630321779411036
886,1.3432344198226929,0.031688570976257324,0.29816150665283203,0.017229557037353516,True,50,32,12,0.7,4,21,gini,balanced,True,"{'oob_score': True, 'n_estimators': 50, 'min_samples_split': 32, 'min_samples_leaf': 12, 'max_samples': 0.7, 'max_features': 4, 'max_depth': 21, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8271445118212168,0.826020303876814,0.8265824078490154,0.000562103972201411,612,0.8659126524494106,0.8690808748381822,0.8674967636437965,0.0015841111943857844,0.6506472046268246,0.6491240123668842,0.6498856084968544,0.0007615961299701768,77,0.7316607581128988,0.737840234668122,0.7347504963905104,0.003089738277611609,0.5844155844155844,0.5820601281419419,0.5832378562787631,0.0011777281368212655,621,0.6520840928423867,0.6579075425790755,0.6549958177107311,0.002911724868344401,0.7338095977636279,0.7336542941450536,0.7337319459543408,7.765180928714921e-05,358,0.8333592172697624,0.8398819692498836,0.836620593259823,0.0032613759900606,0.8843972421899782,0.885634591493706,0.8850159168418421,0.0006186746518639374,101,0.9405073213134953,0.9407301615045807,0.940618741409038,0.00011142009554265808
887,0.45508456230163574,0.019513607025146484,0.1954425573348999,0.011086583137512207,True,50,17,12,0.1,4,7,gini,,True,"{'oob_score': True, 'n_estimators': 50, 'min_samples_split': 17, 'min_samples_leaf': 12, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 7, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.8510935477277373,0.8506847448388636,0.8508891462833004,0.00020440144443684138,341,0.8546365060979765,0.8539551679498535,0.854295837023915,0.0003406690740614948,0.570923726317856,0.5704204645692443,0.5706720954435502,0.0002516308743058526,848,0.5838291231834585,0.5788387857353375,0.5813339544593981,0.0024951687240604703,0.775880469583778,0.7731137088204039,0.7744970892020909,0.0013833803816870605,86,0.7847404299947561,0.7877005347593583,0.7862204823770572,0.0014800523823010892,0.45162292281410155,0.4519335300512502,0.45177822643267584,0.00015530361857432617,867,0.46482373039291813,0.45752446031992544,0.4611740953564218,0.003649635036496346,0.8739548376534996,0.8750141452352135,0.8744844914443566,0.0005296537908569543,867,0.8835942821565496,0.8812243550367458,0.8824093185966477,0.001184963559901886
